Helpful,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,1,134,45.91,5.5,59.19,67.25,13.4,14.93,81.34,65.67,54.48,12.69,4.48,4.48,0,0,0,0,8.21,15.67,8.21,1.49,10.45,8.96,6.72,6.72,1.49,15.67,5.22,3.73,2.99,0,2.99,0,9.7,0,9.7,0.75,2.24,2.24,0,0.75,3.73,0,4.48,3.73,0.75,0,0,0,0,0,0,0,2.24,0.75,0,0,0.75,0,0,0.75,0,0,0,0,2.24,0.75,1.49,0,4.48,0.75,0.75,2.24,0.75,0,2.99,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0,0.75,0,0,0,0,11.19,10.45,0,1.49,8.96,0,0,0,2.24,5.22,6.72,0,0,0,0,0,0,14.18,8.96,1.49,0,0,2.99,0.75,0
1,1,72,87.49,13.82,6.39,64,12,11.11,81.94,69.44,51.39,12.5,2.78,1.39,0,1.39,0,0,9.72,27.78,15.28,1.39,9.72,6.94,1.39,4.17,1.39,16.67,6.94,4.17,4.17,0,2.78,1.39,11.11,0,11.11,1.39,1.39,1.39,2.78,0,5.56,0,2.78,2.78,0,0,0,0,0,0,0,0,2.78,1.39,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,4.17,2.78,0,1.39,0,0,2.78,0,0,0,0,0,0,0,0,1.39,0,2.78,0,0,0,0,0,0,6.94,5.56,0,0,1.39,2.78,0,1.39,1.39,2.78,6.94,0,0,0,0,0,0,16.67,6.94,4.17,0,1.39,0,4.17,0
1,1,668,60.58,24.82,79.22,35.04,21.55,16.47,85.18,70.81,58.23,11.68,4.79,1.95,0,2.1,0,0.75,6.89,16.77,8.53,2.4,15.42,8.98,8.23,6.59,1.5,14.07,7.34,6.14,2.84,0.6,1.35,0.9,14.97,1.2,13.62,3.14,1.65,0.9,2.54,1.95,4.94,0,2.25,1.65,0.6,0.45,0,0.45,0,0.15,0,0,4.34,0.9,0.3,0,0.3,0.15,0.15,3.44,0,0,0,0,0.45,0,0,0.45,2.1,0.75,0,0.75,0.6,0,1.35,0.3,0,0,0.15,0,0,0,0,0.6,0,0.45,0.45,0,0.15,0,0.15,0,5.69,11.08,0.15,1.5,7.49,1.8,0.15,0.3,4.49,2.54,6.59,0.6,0,0,0,0,0,17.07,4.94,4.64,0.3,0.3,3.14,3.74,0
1,1,72,2.87,13.82,30.29,64,12,16.67,93.06,70.83,58.33,19.44,6.94,5.56,0,1.39,0,0,12.5,8.33,2.78,0,8.33,18.06,6.94,6.94,1.39,23.61,8.33,0,0,0,0,0,9.72,0,9.72,2.78,2.78,1.39,0,1.39,2.78,0,5.56,4.17,1.39,1.39,0,1.39,1.39,0,0,0,8.33,4.17,1.39,0,0,0,2.78,2.78,0,0,0,0,8.33,1.39,0,6.94,8.33,1.39,0,4.17,2.78,0,0,0,0,0,0,0,0,0,0,0,0,1.39,2.78,1.39,0,0,0,0,9.72,2.78,0,1.39,1.39,0,0,0,2.78,4.17,13.89,1.39,0,0,0,0,0,18.06,6.94,5.56,0,1.39,2.78,1.39,0
1,1,668,60.58,24.82,79.22,35.04,21.55,16.47,85.18,70.81,58.23,11.68,4.79,1.95,0,2.1,0,0.75,6.89,16.77,8.53,2.4,15.42,8.98,8.23,6.59,1.5,14.07,7.34,6.14,2.84,0.6,1.35,0.9,14.97,1.2,13.62,3.14,1.65,0.9,2.54,1.95,4.94,0,2.25,1.65,0.6,0.45,0,0.45,0,0.15,0,0,4.34,0.9,0.3,0,0.3,0.15,0.15,3.44,0,0,0,0,0.45,0,0,0.45,2.1,0.75,0,0.75,0.6,0,1.35,0.3,0,0,0.15,0,0,0,0,0.6,0,0.45,0.45,0,0.15,0,0.15,0,5.69,11.08,0.15,1.5,7.49,1.8,0.15,0.3,4.49,2.54,6.59,0.6,0,0,0,0,0,17.07,4.94,4.64,0.3,0.3,3.14,3.74,0
1,1,103,47.22,7.77,38.46,89.4,14.71,13.59,86.41,71.84,62.14,15.53,6.8,3.88,0,1.94,0,0.97,8.74,17.48,9.71,0,15.53,7.77,6.8,8.74,3.88,11.65,4.85,1.94,1.94,0,0.97,0.97,12.62,0,12.62,0,3.88,0.97,5.83,0,4.85,0,5.83,4.85,0,4.85,3.88,0,0,0,0,0,5.83,1.94,0,0,0,0,0,2.91,0,0,0,0,1.94,0,0,1.94,1.94,0,0.97,0.97,0,0,1.94,0,0,0,0,0,0,0,0,0,0.97,0,1.94,0,0,0.97,0,0,8.74,10.68,0,1.94,4.85,1.94,2.91,0,1.94,1.94,3.88,2.91,0.97,0,0.97,0,0,19.42,6.8,2.91,0,0,1.94,7.77,0
1,1,147,18.12,14.2,11.72,20.23,10.5,12.93,86.39,72.11,61.9,16.33,8.84,2.72,0,2.72,0,2.72,7.48,18.37,8.16,2.72,8.16,12.24,4.76,6.8,4.76,17.69,4.76,7.48,0.68,0,0.68,0,17.01,3.4,13.61,1.36,0.68,3.4,2.04,3.4,6.8,0,2.72,1.36,1.36,0.68,0,0.68,0,0,0,0,8.16,2.04,0,0,0,0.68,1.36,6.12,0,0,0,0,2.04,0,0,2.04,7.48,3.4,0,2.72,2.04,0,0,0,0,0,0,0,0,0,0,0,0.68,1.36,0,0.68,0,0,0,0,7.48,3.4,0.68,0.68,2.04,0.68,0,0,1.36,0,7.48,0.68,0,0,0,0,0,19.73,7.48,4.08,2.04,0,2.04,4.08,0
1,1,196,32.77,23.8,33.78,94.21,19.6,15.82,88.27,68.37,50.51,11.22,8.67,4.59,0,1.02,3.06,0,2.55,13.27,5.61,1.53,10.71,7.65,8.16,10.2,1.53,15.31,7.14,4.08,5.61,2.55,1.02,2.55,15.82,0,15.82,0.51,3.06,3.06,4.59,0.51,5.61,0,6.63,6.12,0.51,2.04,2.04,0,0,0,0,0,9.69,1.53,0,0,0,0,0.51,7.65,2.04,0,5.1,0,2.04,0,0,2.04,4.08,2.04,0,1.53,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.51,2.55,0,0.51,0,0.51,0,0,8.16,8.67,2.55,0.51,4.59,1.02,0,0.51,6.12,1.02,7.14,1.53,0.51,0.51,0,0,0,11.22,5.61,1.02,0,0,2.04,2.55,0
1,1,147,18.12,14.2,11.72,20.23,10.5,12.93,86.39,72.11,61.9,16.33,8.84,2.72,0,2.72,0,2.72,7.48,18.37,8.16,2.72,8.16,12.24,4.76,6.8,4.76,17.69,4.76,7.48,0.68,0,0.68,0,17.01,3.4,13.61,1.36,0.68,3.4,2.04,3.4,6.8,0,2.72,1.36,1.36,0.68,0,0.68,0,0,0,0,8.16,2.04,0,0,0,0.68,1.36,6.12,0,0,0,0,2.04,0,0,2.04,7.48,3.4,0,2.72,2.04,0,0,0,0,0,0,0,0,0,0,0,0.68,1.36,0,0.68,0,0,0,0,7.48,3.4,0.68,0.68,2.04,0.68,0,0,1.36,0,7.48,0.68,0,0,0,0,0,19.73,7.48,4.08,2.04,0,2.04,4.08,0
1,1,147,18.12,14.2,11.72,20.23,10.5,12.93,86.39,72.11,61.9,16.33,8.84,2.72,0,2.72,0,2.72,7.48,18.37,8.16,2.72,8.16,12.24,4.76,6.8,4.76,17.69,4.76,7.48,0.68,0,0.68,0,17.01,3.4,13.61,1.36,0.68,3.4,2.04,3.4,6.8,0,2.72,1.36,1.36,0.68,0,0.68,0,0,0,0,8.16,2.04,0,0,0,0.68,1.36,6.12,0,0,0,0,2.04,0,0,2.04,7.48,3.4,0,2.72,2.04,0,0,0,0,0,0,0,0,0,0,0,0.68,1.36,0,0.68,0,0,0,0,7.48,3.4,0.68,0.68,2.04,0.68,0,0,1.36,0,7.48,0.68,0,0,0,0,0,19.73,7.48,4.08,2.04,0,2.04,4.08,0
1,1,121,30.9,44.96,38.62,31.61,24.2,10.74,90.08,70.25,61.98,16.53,10.74,4.13,0,3.31,0,3.31,5.79,14.05,7.44,2.48,14.05,9.92,5.79,9.09,3.31,14.05,5.79,3.31,0.83,0.83,0,0,14.05,1.65,12.4,0.83,1.65,1.65,1.65,0,8.26,0,2.48,1.65,0.83,0.83,0.83,0,0,0,0,0,13.22,0,0,0,0,0,0,13.22,0,0,0,0,1.65,0,0,1.65,4.13,0,0,1.65,2.48,0,0,0,0,0,0,0,0,0,0,0.83,0,2.48,0,0.83,0,0,0,0.83,9.92,2.48,0,0.83,1.65,0,0,0,2.48,0.83,9.09,3.31,0.83,0.83,0,0,0,14.88,5.79,2.48,0,1.65,3.31,1.65,0
1,1,196,32.77,23.8,33.78,94.21,19.6,15.82,88.27,68.37,50.51,11.22,8.67,4.59,0,1.02,3.06,0,2.55,13.27,5.61,1.53,10.71,7.65,8.16,10.2,1.53,15.31,7.14,4.08,5.61,2.55,1.02,2.55,15.82,0,15.82,0.51,3.06,3.06,4.59,0.51,5.61,0,6.63,6.12,0.51,2.04,2.04,0,0,0,0,0,9.69,1.53,0,0,0,0,0.51,7.65,2.04,0,5.1,0,2.04,0,0,2.04,4.08,2.04,0,1.53,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.51,2.55,0,0.51,0,0.51,0,0,8.16,8.67,2.55,0.51,4.59,1.02,0,0.51,6.12,1.02,7.14,1.53,0.51,0.51,0,0,0,11.22,5.61,1.02,0,0,2.04,2.55,0
1,1,301,66.44,9.66,73.59,29.16,33.44,14.29,84.05,69.77,56.15,13.29,4.98,4.65,0,0.33,0,0,8.31,15.28,8.64,6.98,14.95,5.98,5.98,7.97,1.33,12.96,5.65,6.98,1,0,1,0,9.3,1.66,7.64,1.66,1,1.33,1.33,1,1.66,0,1.99,1.33,0.66,0.33,0,0.33,0,0.33,0,0,1.99,1.66,0,0,0.33,0.66,0.66,0.33,0,0,0,0,0,0,0,0,1.33,0.33,0,0.66,0.33,0,0,0,0,0,0,0,0,0,0,0.66,0.33,1,0.33,0.66,0,0.33,0,0,4.98,7.97,0.66,2.33,4.98,0,0,0,7.64,3.65,2.99,1.66,0.66,0,0.66,0,0,11.96,4.32,3.65,0,0,1,2.99,0
1,1,119,21.67,2.18,75.09,59.8,17,8.4,89.08,77.31,63.03,21.85,10.08,8.4,0,0.84,0.84,0,11.76,18.49,5.04,3.36,11.76,9.24,6.72,4.2,1.68,15.97,10.08,5.04,0,0,0,0,16.81,0,16.81,0.84,3.36,1.68,5.88,0.84,5.88,0.84,5.88,4.2,1.68,4.2,3.36,0.84,0,0,0,0,7.56,4.2,0,0,0.84,0.84,1.68,3.36,0,0,0,0.84,0.84,0,0,0.84,2.52,0,0,1.68,1.68,0,0,0,0,0,0,0,0,0,0,1.68,0,3.36,0.84,1.68,0,0,0,0,10.92,5.88,0,3.36,1.68,0,0.84,0,4.2,4.2,6.72,1.68,0,0,0,0,0,9.24,6.72,0.84,0.84,0,0,0.84,0
1,1,89,26.81,53.48,78.52,72.98,17.8,16.85,92.13,71.91,61.8,10.11,5.62,1.12,3.37,0,1.12,0,4.49,12.36,7.87,0,13.48,10.11,13.48,12.36,0,21.35,2.25,3.37,6.74,3.37,3.37,0,12.36,2.25,10.11,0,0,2.25,1.12,1.12,5.62,0,3.37,3.37,0,1.12,1.12,0,0,0,0,0,8.99,3.37,0,0,0,0,2.25,5.62,1.12,0,0,2.25,10.11,0,0,10.11,1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,4.49,0,4.49,0,0,0,0,0,0,5.62,8.99,0,2.25,6.74,0,0,0,10.11,0,6.74,10.11,0,0,0,0,0,7.87,5.62,2.25,0,0,0,0,0
1,1,147,18.12,14.2,11.72,20.23,10.5,12.93,86.39,72.11,61.9,16.33,8.84,2.72,0,2.72,0,2.72,7.48,18.37,8.16,2.72,8.16,12.24,4.76,6.8,4.76,17.69,4.76,7.48,0.68,0,0.68,0,17.01,3.4,13.61,1.36,0.68,3.4,2.04,3.4,6.8,0,2.72,1.36,1.36,0.68,0,0.68,0,0,0,0,8.16,2.04,0,0,0,0.68,1.36,6.12,0,0,0,0,2.04,0,0,2.04,7.48,3.4,0,2.72,2.04,0,0,0,0,0,0,0,0,0,0,0,0.68,1.36,0,0.68,0,0,0,0,7.48,3.4,0.68,0.68,2.04,0.68,0,0,1.36,0,7.48,0.68,0,0,0,0,0,19.73,7.48,4.08,2.04,0,2.04,4.08,0
1,1,89,26.81,53.48,78.52,72.98,17.8,16.85,92.13,71.91,61.8,10.11,5.62,1.12,3.37,0,1.12,0,4.49,12.36,7.87,0,13.48,10.11,13.48,12.36,0,21.35,2.25,3.37,6.74,3.37,3.37,0,12.36,2.25,10.11,0,0,2.25,1.12,1.12,5.62,0,3.37,3.37,0,1.12,1.12,0,0,0,0,0,8.99,3.37,0,0,0,0,2.25,5.62,1.12,0,0,2.25,10.11,0,0,10.11,1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,4.49,0,4.49,0,0,0,0,0,0,5.62,8.99,0,2.25,6.74,0,0,0,10.11,0,6.74,10.11,0,0,0,0,0,7.87,5.62,2.25,0,0,0,0,0
1,1,89,26.81,53.48,78.52,72.98,17.8,16.85,92.13,71.91,61.8,10.11,5.62,1.12,3.37,0,1.12,0,4.49,12.36,7.87,0,13.48,10.11,13.48,12.36,0,21.35,2.25,3.37,6.74,3.37,3.37,0,12.36,2.25,10.11,0,0,2.25,1.12,1.12,5.62,0,3.37,3.37,0,1.12,1.12,0,0,0,0,0,8.99,3.37,0,0,0,0,2.25,5.62,1.12,0,0,2.25,10.11,0,0,10.11,1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,4.49,0,4.49,0,0,0,0,0,0,5.62,8.99,0,2.25,6.74,0,0,0,10.11,0,6.74,10.11,0,0,0,0,0,7.87,5.62,2.25,0,0,0,0,0
1,1,121,30.9,44.96,38.62,31.61,24.2,10.74,90.08,70.25,61.98,16.53,10.74,4.13,0,3.31,0,3.31,5.79,14.05,7.44,2.48,14.05,9.92,5.79,9.09,3.31,14.05,5.79,3.31,0.83,0.83,0,0,14.05,1.65,12.4,0.83,1.65,1.65,1.65,0,8.26,0,2.48,1.65,0.83,0.83,0.83,0,0,0,0,0,13.22,0,0,0,0,0,0,13.22,0,0,0,0,1.65,0,0,1.65,4.13,0,0,1.65,2.48,0,0,0,0,0,0,0,0,0,0,0.83,0,2.48,0,0.83,0,0,0,0.83,9.92,2.48,0,0.83,1.65,0,0,0,2.48,0.83,9.09,3.31,0.83,0.83,0,0,0,14.88,5.79,2.48,0,1.65,3.31,1.65,0
1,1,48,67.92,1,26.04,52.41,12,16.67,89.58,75,50,12.5,4.17,4.17,0,0,0,0,8.33,16.67,10.42,4.17,8.33,4.17,4.17,4.17,4.17,8.33,16.67,8.33,0,0,0,0,20.83,0,20.83,2.08,2.08,0,8.33,4.17,6.25,0,6.25,4.17,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,2.08,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,8.33,2.08,0,0,0,2.08,0,0,2.08,2.08,4.17,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
1,1,48,67.92,1,26.04,52.41,12,16.67,89.58,75,50,12.5,4.17,4.17,0,0,0,0,8.33,16.67,10.42,4.17,8.33,4.17,4.17,4.17,4.17,8.33,16.67,8.33,0,0,0,0,20.83,0,20.83,2.08,2.08,0,8.33,4.17,6.25,0,6.25,4.17,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,2.08,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,8.33,2.08,0,0,0,2.08,0,0,2.08,2.08,4.17,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
1,1,91,31.07,46.56,9.79,99,45.5,16.48,93.41,76.92,59.34,14.29,7.69,2.2,0,5.49,0,0,6.59,17.58,8.79,0,8.79,9.89,3.3,10.99,2.2,16.48,10.99,4.4,4.4,0,3.3,1.1,18.68,4.4,14.29,1.1,0,4.4,3.3,0,6.59,2.2,10.99,10.99,0,5.49,5.49,0,0,0,0,0,7.69,1.1,0,0,0,0,0,6.59,0,0,0,0,1.1,0,0,1.1,7.69,4.4,0,3.3,0,0,0,0,0,0,0,0,0,0,0,1.1,2.2,0,0,0,0,0,0,2.2,10.99,7.69,3.3,1.1,2.2,3.3,0,0,2.2,0,6.59,0,0,0,0,0,0,7.69,2.2,5.49,0,0,0,0,0
1,1,145,85.24,11.78,83.33,96.6,72.5,5.52,82.07,56.55,46.21,11.03,6.9,6.21,0,0,0,0.69,4.14,13.1,8.97,2.76,13.79,6.21,4.14,4.14,0,13.1,4.14,0.69,0.69,0,0.69,0,4.83,0.69,4.14,0,0,3.45,0,0,0.69,0,6.21,6.21,0,4.14,4.14,0,0,0,0,0,7.59,6.9,0,0,0,0,3.45,0.69,0,0,0,0,0,0,0,0,11.72,2.76,8.28,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,22.76,0,3.45,13.1,4.83,2.07,0,3.45,0,4.83,0,1.38,0,1.38,0,0,17.93,3.45,6.21,0,0,0,8.28,0
1,1,73,62.58,14.07,47.74,93.52,14.6,17.81,95.89,73.97,57.53,13.7,6.85,5.48,0,1.37,0,0,6.85,15.07,9.59,2.74,12.33,8.22,1.37,9.59,1.37,17.81,9.59,4.11,2.74,0,2.74,0,15.07,1.37,13.7,4.11,1.37,2.74,4.11,0,5.48,0,5.48,5.48,0,1.37,1.37,0,0,0,0,0,8.22,2.74,0,0,0,0,0,5.48,0,0,0,0,1.37,0,0,1.37,1.37,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,2.74,0,0,0,1.37,0,0,12.33,2.74,0,1.37,2.74,0,0,0,1.37,4.11,4.11,2.74,0,0,0,0,0,10.96,6.85,1.37,0,0,2.74,0,0
1,1,73,62.58,14.07,47.74,93.52,14.6,17.81,95.89,73.97,57.53,13.7,6.85,5.48,0,1.37,0,0,6.85,15.07,9.59,2.74,12.33,8.22,1.37,9.59,1.37,17.81,9.59,4.11,2.74,0,2.74,0,15.07,1.37,13.7,4.11,1.37,2.74,4.11,0,5.48,0,5.48,5.48,0,1.37,1.37,0,0,0,0,0,8.22,2.74,0,0,0,0,0,5.48,0,0,0,0,1.37,0,0,1.37,1.37,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,2.74,0,0,0,1.37,0,0,12.33,2.74,0,1.37,2.74,0,0,0,1.37,4.11,4.11,2.74,0,0,0,0,0,10.96,6.85,1.37,0,0,2.74,0,0
1,1,69,51.87,18.24,25.51,84.9,23,24.64,86.96,81.16,56.52,13.04,2.9,2.9,0,0,0,0,10.14,18.84,13.04,0,8.7,10.14,5.8,7.25,1.45,24.64,10.14,2.9,2.9,0,2.9,0,13.04,0,13.04,1.45,4.35,2.9,2.9,1.45,0,0,4.35,4.35,0,2.9,2.9,0,0,0,0,0,2.9,2.9,0,0,0,0,1.45,0,0,0,0,0,1.45,0,0,1.45,4.35,0,0,2.9,1.45,0,0,0,0,0,0,0,0,0,0,0,1.45,1.45,1.45,0,0,0,0,0,4.35,4.35,0,1.45,1.45,0,0,1.45,10.14,7.25,4.35,4.35,0,0,0,0,0,23.19,4.35,10.14,0,0,1.45,7.25,0
1,1,472,50.1,1,94.44,56.61,29.5,16.1,86.65,76.91,63.77,16.31,10.81,10.38,0,0,0,0.42,5.51,19.92,12.29,1.48,11.44,8.05,7.84,6.57,1.48,15.47,7.42,6.14,0.64,0.21,0.21,0.21,14.19,1.06,12.71,2.75,1.27,1.06,2.12,1.27,5.3,0.21,2.75,2.33,0,1.48,1.06,0,0,0,0,0,2.33,1.48,0.64,0,0,0,0.21,0.64,0,0,0,0,0.21,0.21,0,0,2.54,1.06,0,0.64,0.85,0,0.42,0,0,0,0,0,0,0,0,0.21,0.21,0.85,0.64,0,0,0,0.21,0,7.2,6.99,0.21,1.69,3.18,1.27,0,0.42,4.66,6.57,3.18,0.64,0,0,0,0,0,10.38,4.66,4.24,0,0,0.21,1.27,0
1,1,141,30.18,1.17,83.13,83.95,20.14,12.77,85.82,71.63,53.19,14.18,7.09,7.09,0,0,0,0,7.09,12.77,5.67,4.96,12.06,9.22,7.09,8.51,2.13,14.89,14.18,2.84,2.13,0,2.13,0,11.35,2.13,9.22,0.71,1.42,2.13,1.42,0,4.26,0,7.09,5.67,1.42,2.84,2.13,0.71,0,0,0,0,0.71,0.71,0.71,0,0,0,0,0,0,0,0,0,2.13,0.71,0,1.42,2.13,0,0,0.71,1.42,0,0.71,0,0,0,0,0,0,0,0,0.71,0,1.42,0,0.71,0,0,0,0.71,8.51,7.09,0,2.13,4.26,0,0.71,0,7.09,3.55,7.09,0.71,0,0,0,0,0,26.95,4.26,10.64,0,2.84,2.84,6.38,0
1,1,91,31.07,46.56,9.79,99,45.5,16.48,93.41,76.92,59.34,14.29,7.69,2.2,0,5.49,0,0,6.59,17.58,8.79,0,8.79,9.89,3.3,10.99,2.2,16.48,10.99,4.4,4.4,0,3.3,1.1,18.68,4.4,14.29,1.1,0,4.4,3.3,0,6.59,2.2,10.99,10.99,0,5.49,5.49,0,0,0,0,0,7.69,1.1,0,0,0,0,0,6.59,0,0,0,0,1.1,0,0,1.1,7.69,4.4,0,3.3,0,0,0,0,0,0,0,0,0,0,0,1.1,2.2,0,0,0,0,0,0,2.2,10.99,7.69,3.3,1.1,2.2,3.3,0,0,2.2,0,6.59,0,0,0,0,0,0,7.69,2.2,5.49,0,0,0,0,0
1,1,63,12.48,1,84.92,6.51,15.75,9.52,92.06,77.78,65.08,23.81,12.7,12.7,0,0,0,0,11.11,17.46,7.94,0,11.11,9.52,7.94,7.94,1.59,22.22,1.59,1.59,0,0,0,0,11.11,0,11.11,4.76,1.59,3.17,0,0,3.17,0,1.59,0,1.59,1.59,0,1.59,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,7.94,3.17,0,1.59,3.17,0,0,0,0,0,0,0,0,0,0,4.76,0,3.17,0,0,0,0,0,0,4.76,3.17,0,1.59,3.17,0,0,0,1.59,11.11,4.76,0,0,0,0,0,0,6.35,6.35,0,0,0,0,0,0
1,1,234,27.72,22.17,54.92,73.67,29.25,14.1,88.46,70.94,57.69,16.24,10.68,5.13,0,0.43,3.85,1.28,5.56,12.39,5.13,5.98,13.68,7.26,7.69,11.11,0.85,13.68,7.69,5.13,2.99,0.43,0.85,1.71,10.26,0.85,9.4,1.28,2.14,0,2.14,0.85,4.7,0.43,6.84,4.7,1.28,1.71,0.85,0,0,0,0,0,8.97,2.14,0,0,0,0,1.28,6.84,0.43,0,2.14,1.71,1.28,0,0,1.28,3.42,0.85,0,1.71,0.85,0,0.85,0.85,0,0,0.43,0,0,0,0,0.43,0,2.56,0.85,0.85,0,0,0,0.43,6.84,7.26,0.85,1.28,5.13,0.43,0,0,5.13,3.42,6.41,0.85,0,0,0,0,0,7.69,3.42,0.85,0,0,3.42,0,0
1,1,151,81.7,43.97,15.74,61.92,151,10.6,85.43,62.25,47.02,8.61,3.97,2.65,0,0.66,0.66,0,4.64,12.58,5.3,2.65,16.56,5.3,5.3,7.28,0,9.27,6.62,7.95,4.64,2.65,0,1.99,9.27,0,9.27,1.99,2.65,1.32,0,1.32,2.65,0,5.3,3.97,1.32,0.66,0.66,0,0,0,0,0,8.61,2.65,0,0,0,0,1.32,5.3,1.99,0,1.32,1.32,1.99,0,0,1.99,8.61,3.97,0,2.65,2.65,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96,7.28,0.66,1.32,3.31,1.99,0.66,0,2.65,1.32,4.64,0,0.66,0.66,0,0,0,6.62,1.32,0.66,0,0,0.66,3.97,0
1,1,151,81.7,43.97,15.74,61.92,151,10.6,85.43,62.25,47.02,8.61,3.97,2.65,0,0.66,0.66,0,4.64,12.58,5.3,2.65,16.56,5.3,5.3,7.28,0,9.27,6.62,7.95,4.64,2.65,0,1.99,9.27,0,9.27,1.99,2.65,1.32,0,1.32,2.65,0,5.3,3.97,1.32,0.66,0.66,0,0,0,0,0,8.61,2.65,0,0,0,0,1.32,5.3,1.99,0,1.32,1.32,1.99,0,0,1.99,8.61,3.97,0,2.65,2.65,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96,7.28,0.66,1.32,3.31,1.99,0.66,0,2.65,1.32,4.64,0,0.66,0.66,0,0,0,6.62,1.32,0.66,0,0,0.66,3.97,0
1,1,151,81.7,43.97,15.74,61.92,151,10.6,85.43,62.25,47.02,8.61,3.97,2.65,0,0.66,0.66,0,4.64,12.58,5.3,2.65,16.56,5.3,5.3,7.28,0,9.27,6.62,7.95,4.64,2.65,0,1.99,9.27,0,9.27,1.99,2.65,1.32,0,1.32,2.65,0,5.3,3.97,1.32,0.66,0.66,0,0,0,0,0,8.61,2.65,0,0,0,0,1.32,5.3,1.99,0,1.32,1.32,1.99,0,0,1.99,8.61,3.97,0,2.65,2.65,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96,7.28,0.66,1.32,3.31,1.99,0.66,0,2.65,1.32,4.64,0,0.66,0.66,0,0,0,6.62,1.32,0.66,0,0,0.66,3.97,0
1,1,33,14.87,1,99,96.12,11,12.12,87.88,72.73,48.48,18.18,12.12,12.12,0,0,0,0,6.06,12.12,3.03,0,9.09,9.09,3.03,6.06,6.06,21.21,6.06,6.06,3.03,0,3.03,0,18.18,0,18.18,0,0,3.03,9.09,0,9.09,0,6.06,6.06,0,3.03,3.03,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,6.06,0,0,6.06,9.09,6.06,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,12.12,12.12,0,3.03,9.09,0,0,3.03,3.03,9.09,3.03,3.03,0,0,0,0,0,36.36,12.12,3.03,0,12.12,6.06,3.03,0
1,1,16,26.1,75.49,1,20.23,16,0,87.5,62.5,56.25,18.75,6.25,0,0,6.25,0,0,12.5,31.25,6.25,12.5,6.25,12.5,0,0,6.25,12.5,6.25,12.5,12.5,0,12.5,0,6.25,0,6.25,0,0,6.25,0,0,0,0,12.5,6.25,6.25,12.5,6.25,6.25,0,0,6.25,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,12.5,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,31.25,18.75,6.25,0,0,6.25,0,0
